customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Predicted Churn,Churn Probability,Recommendation,Prediction Status
213,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,5503,1,1,0.54,📉 Offer retention benefit,✅ Correct
6860,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,0,20.85,3828,0,0,0.13,🤝 Maintain engagement,✅ Correct
2043,1,0,0,0,35,0,1,0,0,0,2,2,0,0,0,1,3,33.45,328,0,0,0.18,🤝 Maintain engagement,✅ Correct
429,1,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,4620,0,0,0.02,🤝 Maintain engagement,✅ Correct
4779,0,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,1856,0,0,0.15,🤝 Maintain engagement,✅ Correct
3240,0,0,0,1,54,1,0,0,0,2,2,2,0,0,1,1,2,61.0,2855,0,0,0.07,🤝 Maintain engagement,✅ Correct
3034,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.65,771,1,0,0.42,🤝 Maintain engagement,❌ Incorrect
3278,0,0,0,0,57,1,2,1,0,0,0,0,2,0,1,1,2,86.9,4185,0,0,0.11,🤝 Maintain engagement,✅ Correct
604,0,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,3614,0,0,0.0,🤝 Maintain engagement,✅ Correct
3527,1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,1,20.35,2909,0,0,0.05,🤝 Maintain engagement,✅ Correct
2946,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,2861,1,0,0.31,🤝 Maintain engagement,❌ Incorrect
5124,1,0,1,0,70,1,2,1,0,0,2,2,2,2,2,1,0,104.3,5619,0,0,0.27,🤝 Maintain engagement,✅ Correct
2822,1,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,6381,0,0,0.25,🤝 Maintain engagement,✅ Correct
333,1,0,0,1,23,1,0,0,0,0,0,2,0,0,1,1,2,49.45,227,0,0,0.11,🤝 Maintain engagement,✅ Correct
5273,0,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,298,0,0,0.03,🤝 Maintain engagement,✅ Correct
935,0,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.55,5382,0,0,0.09,🤝 Maintain engagement,✅ Correct
4938,1,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99.0,2477,1,1,0.66,📉 Offer retention benefit,✅ Correct
2078,1,0,0,0,23,1,2,1,0,0,0,0,2,2,0,1,2,93.5,1976,0,0,0.39,🤝 Maintain engagement,✅ Correct
1937,0,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,657,0,0,0.1,🤝 Maintain engagement,✅ Correct
1870,1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1103,0,0,0.1,🤝 Maintain engagement,✅ Correct
2256,0,0,0,0,26,1,2,1,0,0,0,0,0,2,0,1,2,83.95,1890,1,1,0.6,📉 Offer retention benefit,✅ Correct
2392,0,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,79.45,834,0,1,0.66,📉 Offer retention benefit,❌ Incorrect
6389,0,0,0,0,67,1,2,1,2,2,2,2,2,2,2,0,1,116.2,5894,1,0,0.24,🤝 Maintain engagement,❌ Incorrect
1738,1,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,5254,1,0,0.31,🤝 Maintain engagement,❌ Incorrect
2004,1,0,0,0,59,1,2,0,2,2,2,2,0,2,1,0,1,79.85,4045,0,0,0.06,🤝 Maintain engagement,✅ Correct
212,0,0,1,1,39,1,2,1,0,0,2,0,2,2,1,0,2,100.0,3282,0,0,0.29,🤝 Maintain engagement,✅ Correct
5660,0,0,0,1,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,3393,0,0,0.08,🤝 Maintain engagement,✅ Correct
4690,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1488,1,0,0.3584166666666666,🤝 Maintain engagement,❌ Incorrect
5007,1,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.2,58,0,0,0.03,🤝 Maintain engagement,✅ Correct
2831,1,1,1,0,31,0,1,0,2,2,2,0,0,2,1,1,1,50.4,1032,0,0,0.17,🤝 Maintain engagement,✅ Correct
586,1,0,1,1,64,1,2,1,2,2,2,2,2,2,1,0,2,113.35,5631,0,0,0.13,🤝 Maintain engagement,✅ Correct
5227,0,0,1,1,46,1,2,1,0,2,0,0,0,0,0,1,0,80.0,3233,0,0,0.34,🤝 Maintain engagement,✅ Correct
6717,1,0,0,0,52,1,2,0,0,0,2,2,2,2,2,1,0,80.95,3611,0,0,0.0,🤝 Maintain engagement,✅ Correct
2788,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,1,3,24.9,1174,0,0,0.03,🤝 Maintain engagement,✅ Correct
5590,1,1,0,0,67,1,2,0,0,2,0,0,0,0,0,0,2,54.9,3208,0,0,0.24,🤝 Maintain engagement,✅ Correct
6518,1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.55,3523,1,1,0.61,📉 Offer retention benefit,✅ Correct
4473,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,0,2,109.25,5872,0,0,0.21,🤝 Maintain engagement,✅ Correct
1898,1,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,77.65,5599,1,1,0.6,📉 Offer retention benefit,✅ Correct
1098,1,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,95.0,2143,1,1,0.65,📉 Offer retention benefit,✅ Correct
103,0,0,0,0,71,1,2,1,2,2,2,2,2,2,1,1,0,116.3,6140,0,0,0.13,🤝 Maintain engagement,✅ Correct
2117,1,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.9,4921,0,0,0.2,🤝 Maintain engagement,✅ Correct
3864,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.35,709,0,0,0.44,🤝 Maintain engagement,✅ Correct
1468,1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1463,0,0,0.0,🤝 Maintain engagement,✅ Correct
4153,1,0,0,0,60,0,1,0,2,0,2,0,0,2,1,1,2,44.45,2405,0,0,0.09,🤝 Maintain engagement,✅ Correct
2207,1,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.15,4497,0,0,0.19,🤝 Maintain engagement,✅ Correct
5022,0,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,4672,1,1,0.52,📉 Offer retention benefit,✅ Correct
519,0,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,95.85,1573,1,1,0.79,📉 Offer retention benefit,✅ Correct
6269,1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,3,73.85,3423,0,0,0.5,🤝 Maintain engagement,✅ Correct
4040,1,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,2815,0,0,0.04,🤝 Maintain engagement,✅ Correct
6320,0,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1023,0,0,0.02,🤝 Maintain engagement,✅ Correct
5304,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,2,79.15,5963,1,1,0.63,📉 Offer retention benefit,✅ Correct
370,0,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,1,21.05,1992,0,0,0.19,🤝 Maintain engagement,✅ Correct
6294,0,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,661,0,0,0.25,🤝 Maintain engagement,✅ Correct
6250,1,0,1,1,30,1,0,0,0,0,2,2,2,0,1,1,2,64.5,1592,0,0,0.12,🤝 Maintain engagement,✅ Correct
1084,1,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,5237,1,0,0.33,🤝 Maintain engagement,❌ Incorrect
6189,1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,79.0,2634,1,1,0.7,📉 Offer retention benefit,✅ Correct
476,1,0,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,105.95,3687,0,0,0.19,🤝 Maintain engagement,✅ Correct
3543,1,0,1,1,9,1,0,1,0,0,0,2,0,0,0,1,2,75.85,5195,0,0,0.31,🤝 Maintain engagement,✅ Correct
3179,1,0,1,1,17,1,0,1,2,0,0,2,2,0,0,0,2,91.85,1026,1,1,0.61,📉 Offer retention benefit,✅ Correct
2272,1,0,0,0,62,0,1,0,0,2,2,0,0,2,2,1,1,43.6,2387,0,0,0.14,🤝 Maintain engagement,✅ Correct
2626,0,0,0,0,28,1,0,1,0,2,0,2,2,0,1,1,0,91.25,2132,0,0,0.13,🤝 Maintain engagement,✅ Correct
3293,1,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,89.75,5133,0,0,0.03,🤝 Maintain engagement,✅ Correct
4681,1,0,0,0,46,1,0,1,0,2,2,2,2,2,2,1,0,104.4,4155,0,0,0.15,🤝 Maintain engagement,✅ Correct
6991,1,0,1,0,23,1,2,1,0,0,2,0,0,2,0,0,3,90.15,1677,0,0,0.34,🤝 Maintain engagement,✅ Correct
1297,0,0,1,1,47,0,1,0,2,0,2,2,0,0,1,0,2,40.3,1335,0,0,0.01,🤝 Maintain engagement,✅ Correct
3061,0,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,0,105.25,5613,0,0,0.15,🤝 Maintain engagement,✅ Correct
6111,1,1,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,106.0,5181,1,1,0.57,📉 Offer retention benefit,✅ Correct
2898,1,0,0,1,67,1,2,1,0,2,0,2,2,2,2,1,2,104.0,5538,0,0,0.16,🤝 Maintain engagement,✅ Correct
5537,1,0,0,0,14,1,0,0,0,0,0,2,2,2,0,1,2,69.65,6374,0,0,0.16,🤝 Maintain engagement,✅ Correct
6108,0,0,1,1,57,1,2,1,0,0,0,0,0,0,0,1,2,74.3,3437,0,0,0.25,🤝 Maintain engagement,✅ Correct
1859,1,0,1,1,55,1,2,1,2,0,0,0,2,2,1,0,3,100.9,4527,0,0,0.16,🤝 Maintain engagement,✅ Correct
1412,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1611,0,0,0.3733333333333333,🤝 Maintain engagement,✅ Correct
5413,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,49.9,4147,1,0,0.35,🤝 Maintain engagement,❌ Incorrect
2324,0,0,0,0,23,1,2,1,0,0,2,2,2,0,0,1,1,96.9,1713,0,0,0.26,🤝 Maintain engagement,✅ Correct
6564,1,0,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.35,649,1,1,0.77,📉 Offer retention benefit,✅ Correct
2361,0,0,1,0,47,1,2,1,0,2,2,0,2,2,0,1,2,104.1,4320,0,1,0.68,📉 Offer retention benefit,❌ Incorrect
616,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,5670,0,0,0.03,🤝 Maintain engagement,✅ Correct
6542,1,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2476,1,0,0.48,🤝 Maintain engagement,❌ Incorrect
4294,1,1,0,0,2,1,2,0,0,2,0,0,0,0,0,1,1,56.55,334,0,0,0.33,🤝 Maintain engagement,✅ Correct
6808,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.25,4138,1,1,0.51,📉 Offer retention benefit,✅ Correct
5483,0,0,1,0,15,1,0,1,0,0,0,0,0,0,0,1,0,68.6,207,0,0,0.49,🤝 Maintain engagement,✅ Correct
695,1,0,0,0,26,1,0,1,0,0,0,0,0,0,0,1,1,69.05,1369,0,0,0.27,🤝 Maintain engagement,✅ Correct
2409,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,1,19.7,5671,0,0,0.03,🤝 Maintain engagement,✅ Correct
2380,0,0,0,1,3,1,0,2,1,1,1,1,1,1,0,1,3,20.05,5771,0,0,0.22,🤝 Maintain engagement,✅ Correct
1244,0,0,1,1,50,1,2,1,0,2,0,2,2,2,0,0,2,103.7,4291,1,1,0.57,📉 Offer retention benefit,✅ Correct
1612,0,0,1,0,42,1,2,1,2,0,2,0,0,2,0,1,2,94.4,3430,0,0,0.25,🤝 Maintain engagement,✅ Correct
6166,0,0,1,0,10,1,0,0,2,0,0,2,0,0,0,1,1,54.95,4691,0,0,0.23,🤝 Maintain engagement,✅ Correct
2251,1,0,1,0,61,1,0,1,2,2,0,2,0,2,1,0,0,93.7,4817,0,0,0.04,🤝 Maintain engagement,✅ Correct
1306,1,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,5653,0,0,0.21,🤝 Maintain engagement,✅ Correct
2510,0,0,0,0,10,1,0,1,2,0,2,0,2,2,1,1,2,98.9,125,0,0,0.33,🤝 Maintain engagement,✅ Correct
5741,0,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,4761,1,0,0.06,🤝 Maintain engagement,❌ Incorrect
696,1,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,0,80.45,4830,0,0,0.01,🤝 Maintain engagement,✅ Correct
5089,0,0,1,1,55,1,0,1,0,2,0,2,0,0,0,0,2,79.4,3615,0,0,0.18,🤝 Maintain engagement,✅ Correct
5738,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.3,1612,1,0,0.33,🤝 Maintain engagement,❌ Incorrect
3771,1,0,0,0,7,1,0,0,0,0,2,2,0,2,0,0,0,62.8,3573,0,0,0.09,🤝 Maintain engagement,✅ Correct
4864,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.9,654,0,1,0.55,📉 Offer retention benefit,❌ Incorrect
6206,1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,2,74.85,5556,0,0,0.41,🤝 Maintain engagement,✅ Correct
6842,0,0,0,1,27,1,2,2,1,1,1,1,1,1,2,1,1,25.85,5949,0,0,0.04,🤝 Maintain engagement,✅ Correct
6280,0,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,101.95,5521,1,1,0.75,📉 Offer retention benefit,✅ Correct
1967,1,0,1,0,64,1,0,0,0,2,2,2,0,2,2,1,3,68.3,3716,0,0,0.01,🤝 Maintain engagement,✅ Correct
577,0,0,0,0,70,0,1,0,2,0,2,2,0,2,2,0,0,48.4,2983,0,0,0.19,🤝 Maintain engagement,✅ Correct
1875,0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,1361,1,1,0.91,📉 Offer retention benefit,✅ Correct
4791,0,1,0,0,67,1,0,1,2,2,0,2,2,2,2,1,2,105.05,5612,0,0,0.2,🤝 Maintain engagement,✅ Correct
1986,1,0,0,0,45,1,2,1,0,2,0,0,2,0,0,1,1,89.3,3434,1,1,0.52,📉 Offer retention benefit,✅ Correct
1050,1,0,0,0,24,1,2,2,1,1,1,1,1,1,2,0,1,25.15,4591,0,0,0.05,🤝 Maintain engagement,✅ Correct
4519,0,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.5,6469,0,0,0.09,🤝 Maintain engagement,✅ Correct
644,0,0,1,1,44,1,0,1,0,0,2,0,2,2,0,1,0,92.95,3517,0,0,0.13,🤝 Maintain engagement,✅ Correct
886,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,20.7,879,0,0,0.02,🤝 Maintain engagement,✅ Correct
6971,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.3,5717,1,1,0.59,📉 Offer retention benefit,✅ Correct
892,0,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.35,442,0,0,0.04,🤝 Maintain engagement,✅ Correct
5571,0,0,0,0,1,0,1,0,0,2,0,2,0,2,0,1,3,44.65,3745,1,0,0.43,🤝 Maintain engagement,❌ Incorrect
435,0,0,1,1,13,1,0,1,2,0,0,0,0,2,0,0,2,84.05,189,1,0,0.31,🤝 Maintain engagement,❌ Incorrect
642,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.7,5951,1,1,0.63,📉 Offer retention benefit,✅ Correct
1635,0,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,2,104.35,5248,0,0,0.35,🤝 Maintain engagement,✅ Correct
630,0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485,0,0,0.37075,🤝 Maintain engagement,✅ Correct
6073,0,0,1,1,38,1,0,0,2,2,2,2,2,0,1,0,2,74.05,2431,0,0,0.14,🤝 Maintain engagement,✅ Correct
1605,0,0,0,1,23,0,1,0,2,0,2,2,0,0,2,0,3,40.1,6235,0,0,0.09,🤝 Maintain engagement,✅ Correct
1313,1,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1397,0,0,0.09,🤝 Maintain engagement,✅ Correct
482,0,0,0,1,4,1,2,1,0,2,0,0,2,2,0,1,2,101.7,3143,1,1,0.58,📉 Offer retention benefit,✅ Correct
4728,0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,83.55,4977,0,0,0.01,🤝 Maintain engagement,✅ Correct
6949,1,0,1,0,35,1,0,0,0,2,0,2,0,0,0,0,2,56.85,1431,0,0,0.14,🤝 Maintain engagement,✅ Correct
1320,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1614,1,0,0.29933333333333334,🤝 Maintain engagement,❌ Incorrect
2658,1,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19.55,155,0,0,0.03,🤝 Maintain engagement,✅ Correct
4972,0,0,1,1,70,1,0,1,0,2,2,2,2,2,1,1,2,106.15,5760,0,0,0.12,🤝 Maintain engagement,✅ Correct
2811,0,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,78.95,2470,0,0,0.04,🤝 Maintain engagement,✅ Correct
2810,1,0,1,1,60,0,1,0,0,2,0,0,2,2,0,1,2,49.75,2665,0,0,0.15,🤝 Maintain engagement,✅ Correct
2421,0,0,0,0,26,1,2,1,2,2,0,0,2,0,0,1,1,92.4,1985,0,0,0.38,🤝 Maintain engagement,✅ Correct
1846,1,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,58.2,3969,0,0,0.17,🤝 Maintain engagement,✅ Correct
2128,0,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,3596,1,0,0.34,🤝 Maintain engagement,❌ Incorrect
2067,1,1,1,0,36,1,2,1,0,2,0,0,2,0,0,1,1,91.95,2869,0,0,0.35,🤝 Maintain engagement,✅ Correct
5671,0,1,0,0,54,1,0,0,0,0,2,2,0,2,1,0,0,65.25,3058,0,0,0.05,🤝 Maintain engagement,✅ Correct
2282,0,0,1,1,71,1,2,1,0,2,2,0,2,2,2,1,0,106.0,5881,1,0,0.23,🤝 Maintain engagement,❌ Incorrect
1426,1,0,0,0,55,1,2,1,0,0,0,0,0,0,0,1,2,73.1,3539,0,0,0.25,🤝 Maintain engagement,✅ Correct
5620,1,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,59.75,3636,0,0,0.02,🤝 Maintain engagement,✅ Correct
546,1,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,55.1,974,1,0,0.37,🤝 Maintain engagement,❌ Incorrect
6020,1,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,2825,0,0,0.02,🤝 Maintain engagement,✅ Correct
2281,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.6,6153,0,0,0.12,🤝 Maintain engagement,✅ Correct
984,0,0,0,0,52,1,2,1,2,0,2,2,2,2,2,1,2,109.3,4734,0,0,0.2,🤝 Maintain engagement,✅ Correct
3762,1,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,101.4,5034,0,0,0.19,🤝 Maintain engagement,✅ Correct
3104,1,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,1504,0,0,0.17,🤝 Maintain engagement,✅ Correct
4781,1,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,56.15,6403,0,0,0.26,🤝 Maintain engagement,✅ Correct
4072,0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,5693,1,0,0.4,🤝 Maintain engagement,❌ Incorrect
2554,0,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,5896,0,0,0.05,🤝 Maintain engagement,✅ Correct
4337,1,1,0,0,63,1,2,0,2,2,2,2,2,0,1,0,0,83.0,4394,0,0,0.09,🤝 Maintain engagement,✅ Correct
3607,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.1,749,0,0,0.35,🤝 Maintain engagement,✅ Correct
4626,1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.3,5858,0,0,0.08,🤝 Maintain engagement,✅ Correct
5496,1,0,1,1,32,1,2,1,0,0,2,0,0,2,0,1,0,91.05,2551,1,1,0.54,📉 Offer retention benefit,✅ Correct
2427,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,14,0,0,0.06666666666666667,🤝 Maintain engagement,✅ Correct
5851,1,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,45.35,2194,0,0,0.11,🤝 Maintain engagement,✅ Correct
6768,0,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,43.9,2695,0,0,0.02,🤝 Maintain engagement,✅ Correct
6881,1,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,3263,1,1,0.61,📉 Offer retention benefit,✅ Correct
1710,0,0,1,0,31,1,2,0,0,0,2,2,2,2,1,1,3,79.3,2133,0,0,0.07,🤝 Maintain engagement,✅ Correct
2717,0,1,1,0,69,1,2,1,2,2,0,0,0,0,0,1,1,84.9,4772,0,0,0.12,🤝 Maintain engagement,✅ Correct
980,0,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,79.25,2265,0,0,0.09,🤝 Maintain engagement,✅ Correct
2090,1,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,71.05,948,0,0,0.07,🤝 Maintain engagement,✅ Correct
6120,0,0,0,0,52,1,0,0,2,0,2,0,0,0,1,0,2,53.75,2419,0,0,0.0,🤝 Maintain engagement,✅ Correct
322,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.25,1318,0,0,0.01,🤝 Maintain engagement,✅ Correct
4285,1,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3365,1,1,0.6,📉 Offer retention benefit,✅ Correct
6861,0,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,1913,0,0,0.01,🤝 Maintain engagement,✅ Correct
2758,1,0,0,0,41,1,0,0,0,0,0,2,0,0,1,0,0,50.05,1661,0,0,0.03,🤝 Maintain engagement,✅ Correct
4264,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.15,6031,0,0,0.04,🤝 Maintain engagement,✅ Correct
1408,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,3574,1,0,0.36,🤝 Maintain engagement,❌ Incorrect
4487,0,0,1,1,67,1,2,0,2,2,2,2,0,0,1,1,1,69.35,3939,0,0,0.02,🤝 Maintain engagement,✅ Correct
1423,1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,2390,0,0,0.2,🤝 Maintain engagement,✅ Correct
2287,0,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,2969,0,0,0.09,🤝 Maintain engagement,✅ Correct
5846,0,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,61.0,1752,0,0,0.22,🤝 Maintain engagement,✅ Correct
1611,1,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.5,357,0,0,0.03,🤝 Maintain engagement,✅ Correct
4683,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,50.5,4229,1,0,0.4225,🤝 Maintain engagement,❌ Incorrect
183,0,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,50.2,2212,0,0,0.01,🤝 Maintain engagement,✅ Correct
5351,1,0,0,0,70,1,0,0,2,0,2,2,2,2,2,0,0,79.6,4627,0,0,0.02,🤝 Maintain engagement,✅ Correct
2088,1,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,24.9,3952,0,0,0.08,🤝 Maintain engagement,✅ Correct
2483,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,5719,1,1,0.65,📉 Offer retention benefit,✅ Correct
6456,1,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,106.9,3227,0,0,0.27,🤝 Maintain engagement,✅ Correct
1934,1,0,0,0,32,1,2,1,0,0,2,0,2,2,0,1,2,101.35,2893,0,1,0.64,📉 Offer retention benefit,❌ Incorrect
3587,1,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,55.35,6372,0,0,0.19,🤝 Maintain engagement,✅ Correct
154,1,0,1,1,67,1,0,0,0,2,0,0,0,0,1,0,1,50.55,2972,0,0,0.06,🤝 Maintain engagement,✅ Correct
5489,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,903,0,0,0.26,🤝 Maintain engagement,✅ Correct
4469,0,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2238,1,0,0.03,🤝 Maintain engagement,❌ Incorrect
3797,0,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,90.65,3165,0,0,0.38,🤝 Maintain engagement,✅ Correct
1496,0,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,4316,0,0,0.09,🤝 Maintain engagement,✅ Correct
6214,0,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79.0,4057,0,0,0.11,🤝 Maintain engagement,✅ Correct
2579,0,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,5051,1,0,0.47,🤝 Maintain engagement,❌ Incorrect
5390,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485,0,0,0.34175,🤝 Maintain engagement,✅ Correct
3213,1,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,19.9,4568,0,0,0.02,🤝 Maintain engagement,✅ Correct
3432,0,1,1,1,66,1,2,1,2,2,2,2,2,2,1,1,2,116.25,5943,0,0,0.22,🤝 Maintain engagement,✅ Correct
6709,0,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,443,0,0,0.41,🤝 Maintain engagement,✅ Correct
6098,0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4115,1,0,0.46,🤝 Maintain engagement,❌ Incorrect
1831,1,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,2776,0,0,0.1,🤝 Maintain engagement,✅ Correct
1700,0,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,2320,0,0,0.19,🤝 Maintain engagement,✅ Correct
6482,1,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,3063,0,0,0.1,🤝 Maintain engagement,✅ Correct
1523,0,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,5984,0,0,0.14,🤝 Maintain engagement,✅ Correct
6797,0,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,2548,0,0,0.28,🤝 Maintain engagement,✅ Correct
2278,0,1,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,29.45,844,0,0,0.26,🤝 Maintain engagement,✅ Correct
6195,0,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,3732,1,0,0.34,🤝 Maintain engagement,❌ Incorrect
